apk_path,label,complexity_score,analysis_time,permissions_count,native_code_count,obfuscated_strings_count,dynamic_code_use_count,apk_entropy,code_length,file_size,file_hash,first_submission_date,malware_family
./AndroidAPKSamples/Benign/de.syss.MifareClassicTool_64.apk,benign,4.326468742243928,9.834996938705444,2,2,1639,0,3.488440279304934,447974,3.6607275009155273,cbfd26cd87fd731dbb5bf080d3ac02b2c6cdea3502ea240e13e9e2f03869e9c0,Not found,Unknown
./AndroidAPKSamples/Benign/com.trianguloy.numericriddlegenerator_7.apk,benign,1.0698823736908951,0.014921188354492188,1,0,1,0,2.5637953101483766,682,0.05182647705078125,c36cfa5aaa30c4e1a1d918ed2df6925e3569ec38a6a033b9e3b0ae3103d4cc25,Not found,Unknown
./AndroidAPKSamples/Benign/com.gh4a_73.apk,benign,4.293871357505669,8.502899169921875,6,2,1253,0,3.3597674371537893,552793,6.791713714599609,7c5a41bef4fc563207fc8ff30a9f4f600c97cfc97ae648aa001f294944c5abeb,Not found,Unknown
./AndroidAPKSamples/Benign/com.nesbox.tic_10100.apk,benign,2.781677217546583,0.11039996147155762,5,0,23,0,3.051326266139033,6810,7.28597354888916,42c078a05dedcef2fad5ba608db8240cb751598b49714217b0f67cb219f28f69,Not found,Unknown
./AndroidAPKSamples/Benign/io.neurolab_1.apk,benign,4.365160982371759,25.643966913223267,6,0,2821,0,3.3695867977179215,1948760,20.313186645507812,84fca34b1b8580c451aef5fdb47f554609863e226ae55b888f0b92311f7a0875,Not found,Unknown
./AndroidAPKSamples/Benign/tk.hack5.treblecheck_5001001.apk,benign,4.104390309996279,3.580303907394409,1,2,57,0,2.9270876406215867,230348,1.3464889526367188,e6b00a048aadebff45c6dbdb5c92fd6cc5f67ee53388e750ecf3414fd985f534,Not found,Unknown
./AndroidAPKSamples/Benign/de.sensebox.blockly_10102.apk,benign,2.438118727479209,0.44967079162597656,6,0,7,0,3.0519691538117457,12798,2.7260589599609375,a8020d2660da96fcf4b232becf6f3bcff9ee44b5242a86d8594ffc0567391893,Not found,Unknown
./AndroidAPKSamples/Benign/org.billthefarmer.crossword_124.apk,benign,1.473142795816856,0.04468083381652832,1,0,5,0,2.8485113659323513,2025,0.4902067184448242,2a139473f07bb4612f76975c3d08cbc0e34b23f5b7169f8572ec6f447f07cf1e,Not found,Unknown
./AndroidAPKSamples/Benign/com.releasestandard.scriptmanager_5.apk,benign,4.302927208259177,6.8603081703186035,7,0,299,0,3.431062444884174,384017,3.255758285522461,a8f108acfc3f75164b2c2f291a3fde2f84b80b63a95fc3b21ef80d7a06085fd9,Not found,Unknown
./AndroidAPKSamples/Benign/priv.wh201906.serialtest_32.apk,benign,2.8851509315631154,0.7573559284210205,10,0,12,0,3.2291466095345176,19934,38.84419059753418,6ad019e49c323921479fdbfc4570cc9862aa0a164f07f5cdf6e729dea4938551,Not found,Unknown
./AndroidAPKSamples/Benign/io.muetsch.anchrandroid_33.apk,benign,2.5667586949823145,0.49685192108154297,3,0,8,0,3.0603880318953838,34245,19.822636604309082,5ebe9be0ecd46d02c31865af8d46f2566edabe37f0f138bb296ac2551d5de1c7,Not found,Unknown
./AndroidAPKSamples/Benign/me.johnmh.boogdroid_15.apk,benign,4.247040644186985,2.9023659229278564,1,0,230,0,3.3069077950007424,163789,1.3900442123413086,ebac8ab70b4a66db147da1c3c651c11d5ff20df852e53a37ca73803c8dd0c9dd,Not found,Unknown
./AndroidAPKSamples/Benign/org.gnu.emacs_300050023.apk,benign,2.643348521221288,0.20193195343017578,28,0,8,0,3.0042820729271775,9519,48.96854877471924,708f57303ec5ab71bcb49daa327ecfe3d223d9f4b7740459819994e3856ca887,Not found,Unknown
./AndroidAPKSamples/Benign/com.sweak.qralarm_22.apk,benign,4.188708591363709,5.409742116928101,12,0,226,0,3.0373614117884125,513751,9.93961238861084,5f536f0ab9777e32277f95c874ebc20399ba84b940774448fa6d9da59a14559f,Not found,Unknown
./AndroidAPKSamples/Benign/com.blacksquircle.ui_10022.apk,benign,4.235367099461448,6.778353929519653,10,2,280,0,3.0713163291546803,498291,16.724695205688477,c1caaccc289e40b9046add61f5bface85540c4a73f88c435379350501373de92,Not found,Unknown
./AndroidAPKSamples/Benign/nodom.darkfm.inventoryguimobile_2.apk,benign,4.252748305503681,3.1543450355529785,1,0,278,0,3.3215448053787955,154342,1.4338006973266602,be610395f830783b629cb59267de23d9510938fcb998870cf8e179bb9e8df846,Not found,Unknown
./AndroidAPKSamples/Benign/com.fastaccess.github.libre_467.apk,benign,4.309087728824675,12.568083047866821,5,0,1509,0,3.4062390755718575,648990,6.349615097045898,cce7ddd99ed4303b4803f5554b49dce81a505cd3feefd9356050280249528681,Not found,Unknown
./AndroidAPKSamples/Benign/com.rascarlo.arch.packages_5.apk,benign,4.304142430773241,9.18018388748169,1,0,845,0,3.4326182136293597,457969,3.382120132446289,693e647603cd4a1d26abf5393648ab5c7546322a0516048339808ff5af17bb94,Not found,Unknown
./AndroidAPKSamples/Benign/io.github.randomfilemaker_10.apk,benign,4.301593078200822,7.6688618659973145,0,0,567,0,3.4282470030911885,375215,3.2000904083251953,2d92afa57cf34e719af362165a6696a0533a7cf14324e446cf15d671ebddf288,Not found,Unknown
./AndroidAPKSamples/Benign/com.github.sryze.wirebug_10100.apk,benign,4.282962042498676,3.3574540615081787,4,0,188,0,3.40169210224175,161989,1.465500831604004,130562ef21b424b1aa8b7a896629413a87f75f43bb8feed15efcbe73f9a8fc75,Not found,Unknown
./AndroidAPKSamples/Benign/juloo.keyboard2_36.apk,benign,2.340047337860126,0.3714590072631836,2,0,8,0,2.716048526367236,11238,0.3058280944824219,77d60437d52541940d7b8544625e85f42d105f85139595eeca9cfa9e3f5c5375,Not found,Unknown
./AndroidAPKSamples/Benign/com.trianguloy.adnihilation_3.apk,benign,1.0527272115056583,0.015005826950073242,0,0,1,0,2.5256783069146653,649,0.13956928253173828,ae531b495cc39b210fc13ef74e7e5e663f8fde658a3535e3b964675f8c417d80,Not found,Unknown
./AndroidAPKSamples/Benign/uk.co.ashtonbrsc.android.intentintercept_224.apk,benign,2.6233725789096796,0.8621549606323242,0,0,9,0,3.3591216794402987,61862,0.7403898239135742,30dd0b07abd727d82d52fc9b492fe506813ceb74efee1ff696a59051ef9a8119,Not found,Unknown
./AndroidAPKSamples/Benign/de.eidottermihi.raspicheck_57.apk,benign,4.29466485200265,9.912583112716675,4,0,2077,0,3.4036727062315144,720867,3.657517433166504,1f716afe29660f76a1c2330a291b000aa78a43741b6c6b7e5a7b66523fd8cdf4,Not found,Unknown
./AndroidAPKSamples/Benign/net.bluetoothviewer_8.apk,benign,1.380925424779695,0.05602574348449707,2,0,1,0,3.0023238286687044,2141,0.1907978057861328,0a4538fb0b8f8b949caa5f9138beeb4e38056d375746d3f31e667f5a0820f825,Not found,Unknown
./AndroidAPKSamples/Benign/com.bmco.cratesiounofficial_12.apk,benign,3.8831967909262106,3.453923225402832,3,0,42,0,3.183280965785325,233780,1.8932857513427734,88c53a5dc1aa442c348ff025eb04939f3178bd11d561f0211b937be4ff30bb30,Not found,Unknown
./AndroidAPKSamples/Benign/com.enrico.filemanager_5.apk,benign,1.0176350498469293,0.004559040069580078,0,0,0,0,2.7057439540311026,29,0.016213417053222656,e1e3af6a37249dc662036c0f2f3ffb0f363d407115f1d976cec8536ac25c7c6c,Not found,Unknown
./AndroidAPKSamples/Benign/dev.yashgarg.qbit_17.apk,benign,4.205749801532228,6.573959827423096,10,2,241,0,3.102275998157393,643679,8.479260444641113,a97158e51c6099f9a85df0a265c969fad2210b7c815559f9afa24d38e500b230,Not found,Unknown
./AndroidAPKSamples/Benign/ooo.akito.webmon_14.apk,benign,4.335860514682812,23.060247898101807,8,0,2618,0,3.4583032481995746,1254753,7.799359321594238,de9abbe85392b21261cf896bd807bac4ec6619d77f47f06a0bbdb1cf68a6ae1c,Not found,Unknown
./AndroidAPKSamples/Benign/com.madlonkay.orgro_76.apk,benign,4.304382935554825,0.9868819713592529,2,2,53,0,3.121728772563517,81230,26.746929168701172,5bb0ee3d74ad38e70b8ecef402841fafeef67c6e8de34a158613064ecbf2f67b,Not found,Unknown
./AndroidAPKSamples/Benign/com.bytehamster.changelog_49.apk,benign,2.9185127288324306,1.1824357509613037,1,0,17,0,3.288445976634203,106091,1.0690975189208984,d688adbc54141713a128bcc0df06469e6fa8f02c9158a234d818f2678555beb0,Not found,Unknown
./AndroidAPKSamples/Benign/io.github.ismywebsiteup_11.apk,benign,4.533095440806945,28.03131079673767,5,0,3678,0,3.4044746906015595,1608333,51.28348636627197,f4dab955917ca20fa869c45f9f168d199fb49142a4ec34d1f4290907f2f0946f,Not found,Unknown
./AndroidAPKSamples/Benign/im.nfc.nfsee_203013.apk,benign,4.227803707452495,3.6711668968200684,1,2,110,0,3.1268240746706817,223958,11.048935890197754,e5d99d11614f63aa1b2521ce1d62f53dc09a4b2dfabcb0e6644427687888b5aa,Not found,Unknown
./AndroidAPKSamples/Benign/org.godotengine.editor.v3_306002003.apk,benign,4.468320021042321,6.194553852081299,4,2,1181,0,3.439732333843162,294411,35.68407917022705,0f2abd5a54d2eb68af0c3a298e4aaf9f58e182513392fb3c42c75919ffa88f33,Not found,Unknown
./AndroidAPKSamples/Benign/tech.ula_7438725.apk,benign,4.362331487864011,11.238370895385742,9,0,1185,0,3.4277401916974206,606474,15.385783195495605,18e8d94bbd225f7892b31d6c9fc978e08a4b245be9a4831928b8aa3ea0678ec2,Not found,Unknown
./AndroidAPKSamples/Benign/org.dyndns.sven_ola.debian_kit_6.apk,benign,1.205806681191144,0.023161888122558594,1,0,0,0,2.7602654920875174,1683,0.48142433166503906,dd95357a21a63baa002920574ba1b491a35c6122fffa4cbc6a1bb9481f9a5929,Not found,Unknown
./AndroidAPKSamples/Benign/in.andres.kandroid_19.apk,benign,4.272355462333996,5.625329256057739,4,0,349,0,3.3594274044604813,320689,2.5140371322631836,136a796773fbc9f44ed9de3ca4f062b3962c52f6f01d842e3a7dc493feb4d6e1,Not found,Unknown
